#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1750194870943226112,0.002502098407192399,-0.019660113468664697,-0.0018858064472535574,0.9999939171930469,-0.0005123148807798495,0.00018380948652666862,-0.0034451885929955147
1750194871175091712,0.0025094588886247493,-0.01970161552053451,-0.001885488793937462,0.9999938606796926,-0.0005108094442936617,0.0001826603892634838,-0.003461836480395625
1750194871299727360,0.0025167446891645184,-0.019743064052786252,-0.0018886166932561288,0.9999938078997701,-0.0005048309015442473,0.0001846875784283459,-0.003477815172870045
1750194871532444928,0.0025195118759366864,-0.019779268920339987,-0.001892538563516677,0.9999937703453409,-0.0005022858310899482,0.00018551952302436198,-0.0034889198844447237
1750194871658497024,0.0025281203473204172,-0.019829342775468106,-0.0018922161290939599,0.9999937105302972,-0.0005021219068620013,0.00018511886124994485,-0.003506066805683336
1750194871887216128,0.002535467414560344,-0.019871457209448273,-0.0018925016114637039,0.9999936564386721,-0.0004989512722747726,0.0001849908297094467,-0.003521918289171257
1750194872011753472,0.002540757166531016,-0.01992164330528734,-0.001892933869646285,0.9999935923791767,-0.0004989739597535382,0.00018406479358976427,-0.0035401053272461672
1750194872240340480,0.0025484733385985336,-0.019967961270801915,-0.0018930121859326299,0.9999935485516632,-0.0004951686616897043,0.00018506805896465186,-0.0035529442526164978
1750194872367270400,0.0025579578650702928,-0.020011169726976696,-0.0018921401663267723,0.9999935124334625,-0.0004926741794752846,0.00018524106007646965,-0.0035634321782744296
1750194872596152832,0.0025627751511843044,-0.020062897856344186,-0.0018944833626775015,0.9999934555006925,-0.0004885330829346641,0.00018607114528170531,-0.0035798978673094927
1750194872720347392,0.0025648287637416445,-0.02010688519378423,-0.001897273329764193,0.999993407375473,-0.0004917483289215339,0.0001881908673220589,-0.0035927668125768693
1750194872950785536,0.002573865262797348,-0.020154470039521755,-0.0018976968991379906,0.9999933737975121,-0.0004886116818990995,0.00019067870177625094,-0.0036023966086905315
1750194873075030528,0.00258216774780351,-0.020196431944384585,-0.0018976872657701094,0.99999333394071,-0.0004887661072032406,0.00019333806389841912,-0.0036132813659035343
1750194873307842304,0.0025908669933993878,-0.020232407867869284,-0.001898203663983633,0.9999933095602673,-0.00048735251210923743,0.0001928701652265829,-0.0036202380214263113
1750194873433998336,0.0025967017913552937,-0.02027568462115603,-0.001899348796684741,0.9999932480661772,-0.0004850491398614753,0.00019521541481225474,-0.003637367225140606
1750194873666197760,0.002600906277338666,-0.020320153598681223,-0.0019003781261095476,0.9999932162849605,-0.00048323150220449645,0.00019399259508043478,-0.0036464007251500166
1750194873793145600,0.0026078195126402193,-0.020368484854331292,-0.0019000908661639393,0.9999931579086025,-0.00047891931767939447,0.00019518967468619053,-0.0036628777291073497
1750194874026768384,0.0026159962930156766,-0.02041072126177479,-0.0019076221844853691,0.9999930984496694,-0.0004902971684817407,0.0001966561124660661,-0.0036774975308956495
1750194874152472320,0.0026238526023556474,-0.02045248523574017,-0.0019118561920179467,0.9999930742591856,-0.0004955395098188243,0.00020008691042907104,-0.0036831833357914728
1750194874382093056,0.0026319284636633355,-0.02049304806017105,-0.0019124138291513049,0.9999930098181575,-0.0004951283286265434,0.00019682464447578202,-0.003700867846823913
1750194874505933056,0.0026379386184904874,-0.02053611430207436,-0.0019148133119117894,0.9999929609534663,-0.0004989772893111552,0.00019852556698712575,-0.003713442174439587
1750194874733339392,0.0026449725295147886,-0.02058229414655255,-0.00191718436188415,0.9999928992402515,-0.0004957025055540331,0.00019998875136268226,-0.0037303823666544737
1750194874858100736,0.002654286137810935,-0.020630434850317236,-0.0019164842358052603,0.9999928551309604,-0.0004924853919771332,0.0001992864639702277,-0.0037426501404907867
1750194875088305408,0.0026589228470719206,-0.02067519894064418,-0.0019174120341189926,0.9999928102118997,-0.0004925714769955728,0.000199148078390225,-0.0037546288618668265
1750194875211844864,0.0026677090652738045,-0.020721003164133833,-0.0019177530275733545,0.9999927299881564,-0.0004887174096767371,0.00019771957874102638,-0.0037765107037547926
1750194875443329792,0.00267156707920968,-0.020757259723709787,-0.001918630786617026,0.9999926816677295,-0.0004849772196687314,0.00019728766099508498,-0.0037897870201347
1750194875567028736,0.002680809959129782,-0.02080619341603729,-0.0019182548997713766,0.9999926314488324,-0.0004831683746214778,0.00019737385195242612,-0.003803240713387518
1750194875793868032,0.0026862298024115105,-0.02086418677332169,-0.0019206589809419583,0.9999925684376495,-0.0004813638212722181,0.00019889817393721086,-0.0038199211851227713
1750194875918136064,0.0026933249801368575,-0.020911032519527417,-0.0019201876139662843,0.9999925247342779,-0.0004776420660467015,0.00020122974209466863,-0.003831688950302114
1750194876149118976,0.0027013916228568746,-0.02095499184826277,-0.0019205008518783373,0.9999924775823009,-0.00046968493093588626,0.0002036157517322883,-0.0038448297105275293
1750194876273196032,0.002708637134726466,-0.021009695089753144,-0.0019222334936088714,0.9999924274268889,-0.0004684451128184051,0.00020567764213315736,-0.0038578938246030376
1750194876502113024,0.0027175724196091267,-0.02105702876628701,-0.0019214961343916315,0.9999923787563699,-0.0004697797341806701,0.0002085265811940439,-0.0038701747819739336
1750194876626204672,0.0027261304054508884,-0.02110794584381992,-0.0019217301249203622,0.9999923339969622,-0.00046456382847493414,0.0002118976318805009,-0.003882167841656994
1750194876857213440,0.002735805508647715,-0.021157174648949173,-0.0019212527069631946,0.9999922983505448,-0.00045898801891482345,0.00021386967600015938,-0.0038918927728184356
1750194876980824320,0.00274413584641664,-0.021202302217821156,-0.0019210453851088438,0.9999922485508345,-0.00045347588776379624,0.00021555212195911667,-0.0039052189628603923
1750194877209272832,0.0027556039855500813,-0.021253193483658173,-0.0019212760605635815,0.9999922092487624,-0.0004493540428351985,0.0002165776392676394,-0.003915688553694346
1750194877334405888,0.002763513367376902,-0.021303410291885427,-0.001923431834810696,0.99999216222966,-0.000448783346164716,0.00021950278766842948,-0.003927580843708409
1750194877565041920,0.002771547377444783,-0.02135232219711991,-0.0019251246055751459,0.9999921165047474,-0.0004481206906842037,0.00022386252770320643,-0.003939035639717734
1750194877689409792,0.0027801145818733275,-0.02139984277034923,-0.001925602995325626,0.9999920644939451,-0.0004445878341927354,0.0002266340472193039,-0.003952458450650483
1750194877919276544,0.002789980846081619,-0.021444189561729665,-0.001925185869559698,0.999992024594567,-0.0004421899696505982,0.00022825668280005083,-0.003962715505332293
1750194878043236864,0.002800337672125508,-0.021493041287691028,-0.0019259546920200599,0.9999919740759909,-0.0004408603434579331,0.0002334110029352354,-0.0039752918212587985
1750194878271945216,0.00280864357145294,-0.02153533450052869,-0.0019263627193542021,0.9999919270531722,-0.00043724768347446657,0.00023462407623725933,-0.003987429559139588
1750194878397641984,0.0028154969056251034,-0.021574550305965445,-0.00192731837129001,0.9999918803104769,-0.0004373156694134312,0.00023843806493511119,-0.003998901775593715
1750194878627876864,0.0028227395874598216,-0.021618019876776806,-0.0019282990428606261,0.999991834388943,-0.00043223509886214725,0.00023993287079787282,-0.004010830396973929
1750194878752719872,0.002831967687615844,-0.02167601549970044,-0.0019301257967678787,0.9999917488813196,-0.0004225136905713262,0.00024250628229316603,-0.00403296939781913
1750194878992502016,0.0028423276848910106,-0.021723260919624288,-0.001929038501436331,0.9999917039827275,-0.00041706577062053667,0.00024376631029309612,-0.004044576597099921
1750194879120316416,0.0028491399491086256,-0.02177327862008216,-0.0019298640913936183,0.9999916425372912,-0.00041289639009475603,0.0002461590621376121,-0.004060021903566012
1750194879351618304,0.002856851144284356,-0.0218143596491851,-0.0019320551381962758,0.9999915987538102,-0.0004106096682935204,0.0002503626767222739,-0.00407076651618326
1750194879476331520,0.0028608190066963246,-0.02185837323636619,-0.0019346725345106286,0.9999915559497399,-0.0004067644507590417,0.00025266587718424956,-0.004081510976850174
1750194879709710592,0.002868660831378378,-0.021907776727119632,-0.0019352964301990738,0.9999914865974663,-0.00040365038398637636,0.00025717046954139755,-0.004098495127038243
1750194879833421312,0.002881025465433673,-0.021965208004763426,-0.0019342788200376049,0.9999914389471337,-0.0003964092624625461,0.0002597052617099294,-0.004110650230153336
1750194880063484672,0.002889347608990178,-0.022018122506170634,-0.0019348356818462698,0.9999913952286056,-0.00040154207036515225,0.00026246259705678854,-0.004120600210869388
1750194880189527552,0.0028974331289752797,-0.022070581617231966,-0.0019369806105440368,0.9999913063174466,-0.00039221908389048757,0.0002647056469693709,-0.0041428715449073035
1750194880422717696,0.002908205106693096,-0.022118071916116477,-0.0019355595983827634,0.9999912625581049,-0.0003845597138268978,0.000268085227560882,-0.00415392002625895
1750194880546909440,0.002918051371155528,-0.02216430608766995,-0.001937184065393005,0.9999912240825596,-0.00038476234401447394,0.00027101759187103804,-0.004162963519870843
1750194880773305600,0.002925444144046274,-0.022213695539755385,-0.0019380949671763403,0.9999911791076663,-0.00037824955313260096,0.0002748126365300096,-0.0041741001604710445
1750194880895260160,0.002932680437329971,-0.022271795285550233,-0.0019395832096855692,0.9999910814633142,-0.00037452730420978956,0.0002807669354754651,-0.00419736739606763
1750194881126224384,0.0029386435209355355,-0.022316036057834054,-0.001942956778099525,0.9999910454574985,-0.0003688721738345249,0.00028426920804717614,-0.0042062012738243
1750194881248194816,0.002952667928385111,-0.02236892884077779,-0.0019425315561538703,0.9999909812469394,-0.0003643535275614562,0.0002876998085512266,-0.0042215992360872395
1750194881477555200,0.0029586590617531883,-0.022429690453993345,-0.0019447765499296388,0.9999908648316973,-0.0003607892295733632,0.0002887936197721168,-0.004249315536780736
1750194881597850624,0.0029683814792607066,-0.022479682342756213,-0.001945598824812933,0.9999908030178234,-0.00034961472791826054,0.0002898889830064465,-0.004264693856329376
1750194881827375872,0.0029754059286082324,-0.022527321077524753,-0.0019454516970700553,0.9999907288195476,-0.00034521328584506255,0.00029231049021948555,-0.004282249095331516
1750194881950848000,0.0029803873042570928,-0.022573454343351784,-0.0019467876784902138,0.9999906567153155,-0.00033828727518066753,0.0002951075728384631,-0.0042994133683400505
1750194882180983296,0.002986470774406058,-0.022625023653358944,-0.0019473411136834429,0.9999905787474043,-0.0003341291226931602,0.0002968846888290793,-0.004317711621020779
1750194882305766400,0.0029919038348804605,-0.0226690494516113,-0.0019500729453199028,0.9999905197520952,-0.00033425871762279076,0.000299972899221388,-0.0043311307188677785
1750194882541306880,0.003000403968344223,-0.022719631935392393,-0.0019535670134991356,0.9999904494081097,-0.0003281653239658548,0.0003032336095760333,-0.0043475797249313336
1750194882665877760,0.003009758062310297,-0.022767873106838366,-0.001953331258856661,0.9999903817494423,-0.0003219737999641796,0.0003041057949829486,-0.004363514769329399
1750194882900302080,0.0030227557393320836,-0.022832613770166432,-0.001953859701339322,0.9999902891083696,-0.0003207054879074339,0.0003061365876401487,-0.004384645634368874
1750194883023217664,0.0030353057301315545,-0.022888890846341603,-0.001953075644849811,0.999990214169722,-0.00031323852645813585,0.00030999398684043006,-0.004401971166072608
1750194883254449408,0.00304834686705302,-0.022938770494393523,-0.001953143227128251,0.9999901575692721,-0.00031255838198652504,0.000311880862805752,-0.004414725605009465
1750194883376780032,0.003053625594776399,-0.022985509852087915,-0.00195358769881393,0.9999900917446589,-0.00031037567734617524,0.00031440182660821147,-0.004429585865371095
1750194883605060608,0.0030566041393038645,-0.023028300502643262,-0.0019545973823387186,0.9999900191485992,-0.0003000855467097522,0.0003175634965874819,-0.004446426123823181
1750194883728920576,0.0030669189171073086,-0.023072146132486537,-0.0019574322245814457,0.9999899373516771,-0.00029453598652390533,0.00032062489333157016,-0.00446493489532938
1750194883956613888,0.003076332130918402,-0.023127049939928312,-0.001957218753666723,0.9999898448390047,-0.0002906811145872238,0.00032377593760935376,-0.004485631783269164
1750194884077726976,0.0030804172086433823,-0.023179998370868482,-0.0019588721345518145,0.9999897675962494,-0.0002881471145181045,0.00032653412363953954,-0.004502782418208321
1750194884304564480,0.0030907445732655248,-0.023232196367292346,-0.0019591643720726637,0.9999897151098286,-0.00028148917009592986,0.00032975160003339556,-0.004514609871666888
1750194884425858560,0.00309873970632335,-0.023274495870373002,-0.001961067044827125,0.9999896560257236,-0.00028209107005469647,0.0003335340132943618,-0.004527363608635962
1750194884652487680,0.003106216621783453,-0.02332247995178527,-0.0019610505716913806,0.9999895830814143,-0.0002814658437559936,0.000337435386355664,-0.00454319744212823
1750194884775199232,0.0031150627872040815,-0.02336598206258067,-0.001963353317909533,0.999989487423985,-0.00027284851567765565,0.00034099148306166376,-0.004564462729785849
1750194885001109248,0.003127097777726462,-0.02341491984814148,-0.001961998662383113,0.999989425469855,-0.0002727844248171765,0.00034328996962018377,-0.004577847651831521
1750194885122408704,0.003136790733813122,-0.02346825800736685,-0.0019623443523268946,0.9999893654478078,-0.0002656434014142553,0.0003456309731524397,-0.004591183301073284
1750194885348813056,0.00314606307515497,-0.023513845429230962,-0.001962445050420758,0.9999893041194455,-0.0002682240811625985,0.0003487709962392777,-0.004604135243601956
1750194885469663744,0.0031576811083429135,-0.023557301399418584,-0.0019635368422399324,0.9999892493355561,-0.0002655627159012905,0.00035281871268258934,-0.004615864893067669
1750194885695090944,0.003169395332725422,-0.02360718916531024,-0.0019646976285216944,0.9999891648962439,-0.00026469690884676377,0.00036182710148189873,-0.004633476751619851
1750194885815669760,0.00317880537530435,-0.023663699278787753,-0.001966340275398437,0.9999890728668533,-0.00025945158064061497,0.00037091599556750217,-0.004652875787347197
1750194886040291840,0.0031853413115658924,-0.02371561393543775,-0.0019670243651992436,0.9999889743469063,-0.00025607307793473706,0.0003762193854122378,-0.00467376402647916
1750194886158908672,0.0031957722803070965,-0.023764003980811133,-0.0019678866091279446,0.9999888702450926,-0.0002554223868024683,0.00038493002074630915,-0.004695314071148029
1750194886383182080,0.00320818764299613,-0.02382252965006515,-0.001968586352508961,0.9999887368842317,-0.00025723371017690046,0.00039290698827250566,-0.004722876199482954
1750194886502569472,0.0032210031805934847,-0.023875400645916756,-0.0019702297881734054,0.9999886822602128,-0.00025660907474345186,0.0004001130255818082,-0.004733858133979019
1750194886727390464,0.0032343581569094226,-0.023938445288417043,-0.0019718284736853775,0.9999886198066292,-0.0002589850959554315,0.00040832052589580525,-0.00474620462063393
1750194886847025664,0.0032417181001465067,-0.02397943214008169,-0.0019750497944723833,0.9999885736895838,-0.00026421970024258776,0.00041460280741424356,-0.0047550796769004885
1750194887071584000,0.0032525805108809536,-0.02402566448403931,-0.001977075702899622,0.9999884994874997,-0.00026506362239901645,0.0004217631623289313,-0.004769984260965934
1750194887189657600,0.0032599580639178782,-0.024068823075786838,-0.001978846353093644,0.9999884469731752,-0.00026944617176504935,0.0004250181629544609,-0.0047804475207553305
1750194887415082240,0.0032679707086691323,-0.024128071909680138,-0.001984180221700882,0.9999883623118753,-0.00027354995647313474,0.0004361919964647061,-0.004796889385590201
1750194887532949504,0.0032773510928265637,-0.02417457311669935,-0.0019862771697893855,0.9999882964182658,-0.0002724235687216954,0.0004437379720734362,-0.0048099800941045386
1750194887759634688,0.003291035075585924,-0.024217463283428664,-0.0019878008944753667,0.999988217614781,-0.0002752727911219559,0.0004476565863159787,-0.0048258118575456145
1750194887879622144,0.0032971077645775893,-0.024267523469303498,-0.0019906403216660706,0.9999881191816229,-0.0002766886043805243,0.00045379155119669467,-0.004845514652160041
1750194888110318592,0.0033038311063329218,-0.024327064780945484,-0.0019935751309074767,0.999988009951801,-0.00028007952847055684,0.0004622869061227003,-0.004867011291420806
1750194888231958016,0.003315207492970096,-0.024376245987286715,-0.0019951630554873034,0.9999879314154962,-0.000286091483107504,0.0004671966548271045,-0.004882305019712736
1750194888463218176,0.003328744995994448,-0.024426902757639368,-0.0019962433245108713,0.9999878343125415,-0.00028769771135769037,0.0004731337474103386,-0.004901489712038491
1750194888585234688,0.0033393213219907736,-0.024477913361887538,-0.002001422307663425,0.9999876974086296,-0.0002847718736885639,0.00048421056928734296,-0.004928435501413482
1750194888814560512,0.003348695901880916,-0.024528142381186946,-0.002003692517232647,0.9999875791322959,-0.0002862168956464194,0.0004923622024197895,-0.00495148871354006
1750194888937837824,0.0033613236927889645,-0.024586226698763092,-0.0020056933214074313,0.9999874656522783,-0.00028867798760033115,0.0004999048294209899,-0.004973459411145721
1750194889164263680,0.003372611741248477,-0.024634029153584258,-0.0020090561558134823,0.9999873650115093,-0.00028985061643034755,0.0005090674917244203,-0.004992660037210865
1750194889285849344,0.003386684730474876,-0.024694013062404707,-0.0020132129880865435,0.9999872877813075,-0.0002938650812072513,0.0005210797286105104,-0.005006635099023025
1750194889511530240,0.003396192375907603,-0.024737087860190243,-0.002016529789004018,0.9999872459019911,-0.00030332581052172186,0.0005289522070614224,-0.0050136051266533345
1750194889631302656,0.003406809725768234,-0.02478871413232575,-0.0020186341694894416,0.9999871336291799,-0.0003009854127395512,0.0005362203769183841,-0.005035320405409473
1750194889858199040,0.0034196102405132933,-0.024848709444760253,-0.002020206467412855,0.999987011323196,-0.00030330224877414937,0.0005432202770353958,-0.005058666264815972
1750194889983029760,0.0034303319757782447,-0.024898980580061902,-0.0020216156586969625,0.9999868823420236,-0.0003092187496759378,0.0005515834780415031,-0.005082842050590723
1750194890212317696,0.0034408291360952248,-0.024956633491394875,-0.0020256092862518393,0.9999867578517359,-0.0003074658516880214,0.0005623999685408234,-0.005106201347275771
1750194890332970496,0.0034480584037375195,-0.025000715444318367,-0.002027193093508739,0.9999866623569984,-0.000304262327601014,0.0005688440019628078,-0.005124348646193534
1750194890561133568,0.0034513959551141227,-0.025063430907223072,-0.00203389827378464,0.9999865453397851,-0.0003086689124698133,0.0005761430193702668,-0.005146058892571063
1750194890683364608,0.003461829556891338,-0.025109699446353773,-0.0020364433740245325,0.9999864366345103,-0.00030713915844181517,0.0005840294344471718,-0.005166345146368684
1750194890908312064,0.003468786153987047,-0.02515794727745657,-0.0020405771203204637,0.999986332751951,-0.00030962226406951366,0.0005905825617922075,-0.005185523656802029
1750194891030057984,0.003479263655754572,-0.025204647592244278,-0.0020440042526987945,0.999986233188413,-0.00031025540950798704,0.0006008683647445915,-0.005203473113013293
1750194891255825664,0.0034906079940233425,-0.025247879012382235,-0.0020466374006726795,0.9999861616239264,-0.00031409603828577856,0.000609101438145455,-0.00521602336682669
1750194891377654272,0.003503563622804684,-0.02530761357959399,-0.002049231862937706,0.9999860103553481,-0.00031811646142258066,0.0006164297022257604,-0.005243844957010375
1750194891606974464,0.0035167801165973955,-0.025357282716262475,-0.0020505537952755226,0.9999859035806373,-0.00031902953670179626,0.000622909571368278,-0.005263349108409199
1750194891729021696,0.003521331317717369,-0.025411901725749253,-0.0020540084735762854,0.9999857732037358,-0.00032132213257455737,0.0006323219404819334,-0.005286805384856988
1750194891953175808,0.0035349820835390844,-0.025470646831680988,-0.002057246040572558,0.9999856564863503,-0.00032179440146015253,0.0006394855465723136,-0.0053079495251844655
1750194892073554688,0.0035437863977199058,-0.025522498023279994,-0.002060683920421358,0.9999855326275072,-0.00032385638546240535,0.0006466484651841274,-0.00533024375467754
1750194892300360960,0.0035543809177998043,-0.02556477800490775,-0.0020640779235225892,0.999985472346167,-0.0003291623139498312,0.0006512637385594117,-0.005340655795600336
1750194892423343360,0.0035672771836461337,-0.025615912322110468,-0.0020643763235659307,0.9999853477182626,-0.0003304782876739987,0.0006559147154549251,-0.005363292717424878
1750194892653137152,0.0035741470051382507,-0.025667687030129116,-0.002067754588469306,0.9999852164586434,-0.00033393028790707174,0.0006637360291169463,-0.00538653963196041
1750194892774759168,0.0035852330653396436,-0.02573027993747523,-0.0020701384580359417,0.9999850713473647,-0.0003377998675768593,0.0006740950449245509,-0.005411891492409547
1750194893000435456,0.00359448301699139,-0.02578181385976741,-0.002072871671088272,0.9999849727580415,-0.0003448736128095585,0.000679235450660411,-0.005428992493314331
1750194893119477504,0.003606105731964959,-0.02583192918017474,-0.002077663484987724,0.9999848756736085,-0.00034398926433367035,0.0006889908388249236,-0.0054456759954919194
1750194893347356416,0.0036130562817051626,-0.02588196720954361,-0.0020796967142704403,0.9999847728934903,-0.00035067251727873905,0.0006944858690681994,-0.005463396317140763
1750194893465499136,0.0036263697940661643,-0.025929103393223407,-0.002083027110106883,0.9999847074880122,-0.0003491112957364626,0.0007021525904136913,-0.0054744765190561945
1750194893695152128,0.003641471076291758,-0.02598214505009544,-0.002083699886732404,0.9999845818702586,-0.0003537362554534733,0.0007069623529837974,-0.005496462194593358
1750194893817848576,0.0036520743287802304,-0.026017153299393136,-0.0020827907320670747,0.9999845164775939,-0.00035854724517735267,0.0007114509337239902,-0.005507457354754737
1750194894045395712,0.0036596082172284383,-0.026077796751068583,-0.002085661243335757,0.9999844142975463,-0.00035951413079463474,0.0007177846671572053,-0.005525096990517887
1750194894165831936,0.0036694843832032475,-0.026135977443092706,-0.0020891051876281708,0.9999842989666192,-0.00036054599910800644,0.0007195936121469575,-0.005545629978169022
1750194894389770240,0.0036727958874793742,-0.026202370484435633,-0.0020957514436665825,0.9999840467875792,-0.0003518582889472367,0.0007234509738062587,-0.005590973508202151
1750194894511592192,0.0036846265458887473,-0.026258740279868853,-0.0020972134101282514,0.9999839608916243,-0.0003469183369727759,0.0007243531121450788,-0.005606506910252021
1750194894738909184,0.003687078140409916,-0.026314487241084095,-0.002100607105529839,0.9999838264314427,-0.00034470630322532556,0.0007294284219368856,-0.005629918940107772
1750194894858641920,0.003698282243299822,-0.02637705024350101,-0.0021039664287036963,0.999983667626694,-0.0003371201704796846,0.0007328419254327897,-0.005658071453105667
1750194895084029184,0.003711006809686168,-0.026430663994075232,-0.0021057019178827296,0.9999835553855889,-0.0003332427465206041,0.0007348514798223668,-0.005677842985798817
1750194895203454464,0.0037251134559399546,-0.026490085754625525,-0.002109487800188159,0.9999835081880804,-0.0003352939020187531,0.0007363756112181494,-0.005685831585418862
1750194895432263424,0.0037358114359458128,-0.02655475293884102,-0.00211512901149824,0.9999834315000387,-0.0003370052771779928,0.0007399516741438356,-0.005698738840318309
1750194895554591232,0.0037549933043949935,-0.026616470959887728,-0.002115282609773228,0.9999833693534991,-0.00033577479795584517,0.0007388980703093438,-0.005709842497834036
1750194895779746048,0.0037539002389852527,-0.02668816148633013,-0.002123614939117058,0.9999831651580536,-0.00032986100552307406,0.0007474572680878814,-0.00574472800312922
1750194895900506368,0.003771480961778373,-0.026749147874959966,-0.002129942071653179,0.9999831139789995,-0.00033121666471064396,0.0007514115753646953,-0.005753036852705067
1750194896127631872,0.003788057928119315,-0.026805133280843663,-0.002134256044201255,0.9999830182201203,-0.0003311100773016405,0.0007575162680020373,-0.005768865278259465
1750194896248394496,0.003807494516119725,-0.026873353660342936,-0.0021359184619815785,0.9999829416967104,-0.00032358752557899267,0.0007622916568644557,-0.005781913017017714
1750194896476991488,0.0038185371625107933,-0.026939390020058518,-0.002141967856397642,0.9999827646899749,-0.0003206627430482939,0.0007692237012903465,-0.0058116945288264705
1750194896606956544,0.0038348795540308345,-0.027003700892058724,-0.0021498870616043497,0.9999826390212353,-0.000311524730223006,0.0007774626869873067,-0.005832680364842154
1750194896837582336,0.0038496941672327978,-0.02707242317192371,-0.0021540472224130802,0.9999825505434561,-0.00031050480066329073,0.0007850727975039333,-0.005846867201815516
1750194896958927872,0.0038762295375631695,-0.027150207889058642,-0.002157183396763962,0.999982395360212,-0.0003048023303968388,0.0007894708439328525,-0.005873057208860269
1750194897192941824,0.0038997843674204447,-0.02721597142973664,-0.0021580390374702496,0.9999823000276068,-0.0003010848504933527,0.0007930975968935698,-0.005888970675080578
1750194897315807232,0.003914170512861581,-0.02727188992805818,-0.002160110302140694,0.9999822037995806,-0.000297313113223964,0.0007989666640808332,-0.005904688079531207
1750194897547412736,0.003931068488434164,-0.027328862967626044,-0.002164182611374521,0.9999820603003755,-0.00028922268785926776,0.0008026868146540399,-0.0059288381265222324
1750194897670684928,0.003942362538159827,-0.027386292787089594,-0.0021664412981481362,0.9999818563168281,-0.0002874740052003097,0.0008065541867164191,-0.005962706280762441
1750194897898032128,0.003944883200381888,-0.027451118722034984,-0.0021769230119805805,0.9999814904257098,-0.0002768196383566147,0.0008166535510544872,-0.0060228941416172535
1750194898018235648,0.00396716867497382,-0.027518647388111717,-0.002181424531636278,0.9999812381900121,-0.00027449407044675213,0.0008233874703871144,-0.006063823385389733
1750194898246861056,0.003984656377805429,-0.02757159567500178,-0.002185826551917902,0.9999810852249825,-0.0002705551566301502,0.00082930595206633,-0.006088369552806198
1750194898368312576,0.004007669865179864,-0.0276351199173126,-0.002191865421946382,0.9999809608938589,-0.00026671242288771037,0.0008381691090757755,-0.006107715352118993
1750194898598265088,0.004020394674655314,-0.02769067128189917,-0.0021958746896197923,0.9999808211955207,-0.000267271907231678,0.0008437991286740275,-0.006129747946708644
1750194898720561152,0.004038091929582599,-0.027743362109341696,-0.00219762113589006,0.9999806725283719,-0.0002644360521618246,0.0008442949427817748,-0.006154007582769749
1750194898946248960,0.00405509180250796,-0.027817816723060496,-0.0022064710445510727,0.99998047700005,-0.0002510417285122448,0.0008415939489316069,-0.006186623992801678
1750194899067148544,0.0040623774588528505,-0.027885460408950458,-0.0022112761456702934,0.9999803324711602,-0.00024780906835231473,0.0008397698053898337,-0.006210317882960028
1750194899292020992,0.004075400349674574,-0.02794743070744321,-0.0022212152390910234,0.9999802054777644,-0.00023377666821308292,0.0008400649245741602,-0.006231235193716131
1750194899411448832,0.004090483923994803,-0.02801307821496124,-0.002228220552755733,0.9999800859099017,-0.000230832496442796,0.0008396720104858583,-0.006250556047175013
1750194899641998848,0.004089135895944729,-0.02807632876893784,-0.00223277028409985,0.999979875646927,-0.0002315903927154781,0.0008401041204343993,-0.006284018786815061
1750194899763643904,0.004094592174274325,-0.02814835367645241,-0.002243641916554129,0.9999797034585161,-0.00021296161466328905,0.0008379911693684565,-0.00631229666358455
1750194899989781248,0.004104054653041089,-0.028227579014717286,-0.0022516271706947144,0.9999795076867632,-0.00020445257097823094,0.0008416952887791533,-0.006343024099396697
1750194900111007488,0.0041167948273548305,-0.028306076444385653,-0.002261932334897576,0.9999793516189044,-0.00019552871465677366,0.0008414770412317672,-0.006367889818933761
1750194900339899648,0.004138198002500815,-0.02836890553076099,-0.002265813808874473,0.99997932335716,-0.00019111257683587373,0.0008376119080157266,-0.006372969514350803
1750194900461156608,0.0041412440060693,-0.02842728708951814,-0.0022732372374041354,0.9999791264879859,-0.00018341950151323858,0.0008369041309909372,-0.006404103144602219
1750194900689740544,0.004158185297346684,-0.02849559426744719,-0.002278525888234295,0.9999790588801721,-0.00018142632542800913,0.0008347989296084507,-0.006414982179309091
1750194900810753792,0.004168212283646611,-0.02856550768278243,-0.0022887213982207832,0.9999788469845756,-0.00017002732759626498,0.0008357704443092828,-0.006448113047318213
1750194901039025920,0.0044372007953370485,-0.02864027266882374,-0.0022402809274568725,0.9999788173233487,-9.685863007837985e-05,0.000748344745180791,-0.00646494417181423
1750194901163622912,0.005977758416159773,-0.028772418721054294,-0.0019542353542663093,0.9999793099566885,0.000237295344882622,0.00023169270613904684,-0.006424147254996592
1750194901349925888,0.009556294485095762,-0.02902896210697481,-0.0013384950671824214,0.9999787176690017,0.0010318800981098796,-0.0010235519663338588,-0.0063601709013795405
1750194901420496640,0.015294892823606965,-0.02959202266019112,-0.00019587827368994226,0.9999718370089316,0.0024048919870177806,-0.0029027323405481607,-0.006489670906345597
1750194901586152192,0.02353480447664502,-0.030723839019442423,0.0014633990323509316,0.9999521943150781,0.0035679849563079527,-0.005473177105754607,-0.007274812724783752
1750194901649836032,0.0325518220991583,-0.032236398114118714,0.0030747434672360185,0.9999254392939206,0.00382043680921449,-0.00787564838516317,-0.008514357166575134
1750194901807467776,0.04161630120087256,-0.03388527499221361,0.004207067920884544,0.999894529806275,0.00358817727966971,-0.009929158908389607,-0.009973266800284939
