#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1750195200756673792,-0.030643524452287938,-0.03487676683027498,-0.022330244861795134,0.23854962443893377,0.14127693142331385,3.1628463846077812
1750195200761712384,-0.030643524452287938,-0.03487676683027498,-0.022330244861795134,0.23854962443893377,0.14127693142331385,3.1628463846077812
1750195200766697728,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200771677696,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200776676096,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200781680384,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200786684160,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200791693312,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200796682752,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200801684992,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200806682112,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200811679744,-0.04597883055528619,-0.03519991324206503,-0.029286460125626967,0.3492539935229163,0.010067890967704846,3.063607669061418
1750195200816704768,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200821686016,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200826673664,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200831693824,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200836723712,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200841712640,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200846722304,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200851675392,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200856680704,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200861684992,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200866682368,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200871684352,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200876684800,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200881682176,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200886685696,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200891667968,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200896702208,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200901690880,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200906699520,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200911709184,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200916710656,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200921711360,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200926703360,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200931735040,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200951821312,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200952429568,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200957501696,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200962494976,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200967517952,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200972497152,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200977519872,-0.06195747745478065,-0.037285845907094946,-0.01894265715169717,0.06654116014133174,0.06149367226412817,3.0387448216753974
1750195200982493696,-0.06540028597707037,-0.033532834317044555,-0.006522651981116061,-0.15489836278546387,0.08639326404741544,3.440278982538882
1750195200987473920,-0.06540028597707037,-0.033532834317044555,-0.006522651981116061,-0.15489836278546387,0.08639326404741544,3.440278982538882
1750195200992475136,-0.06540028597707037,-0.033532834317044555,-0.006522651981116061,-0.15489836278546387,0.08639326404741544,3.440278982538882
1750195200997478656,-0.06540028597707037,-0.033532834317044555,-0.006522651981116061,-0.15489836278546387,0.08639326404741544,3.440278982538882
1750195201002475520,-0.06540028597707037,-0.033532834317044555,-0.006522651981116061,-0.15489836278546387,0.08639326404741544,3.440278982538882
1750195201007494400,-0.06540028597707037,-0.033532834317044555,-0.006522651981116061,-0.15489836278546387,0.08639326404741544,3.440278982538882
1750195201012480512,-0.06540028597707037,-0.033532834317044555,-0.006522651981116061,-0.15489836278546387,0.08639326404741544,3.440278982538882
1750195201017502720,-0.06540028597707037,-0.033532834317044555,-0.006522651981116061,-0.15489836278546387,0.08639326404741544,3.440278982538882
1750195201022496000,-0.06540028597707037,-0.033532834317044555,-0.006522651981116061,-0.15489836278546387,0.08639326404741544,3.440278982538882
1750195201029595136,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201032500736,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201037487872,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201042480128,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201047496448,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201052527872,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201057526784,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201062504704,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201067476736,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201072482048,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201077484032,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201082490368,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201087482624,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201092493312,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201097490688,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201102483200,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201107483904,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201112483840,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201117486336,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201122481408,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201127481600,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201132483584,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201137483776,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201142483968,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201147490816,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201152483584,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201168761088,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201168852224,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201168915712,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201172498944,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201177505536,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
