#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1749296433000178688,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433004614400,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433009598208,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433014598400,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433019612928,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433024629248,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433029629696,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433034629120,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433039628288,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433044629248,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433049627904,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433054629888,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433059628032,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433064628480,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433069629440,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433074629376,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433079623424,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433084620288,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433089636608,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433094628864,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
1749296433099604736,0.001095910334030173,-0.0002947503987112544,0.0004630134508225781,-0.030770150198221137,0.3550011040256909,3.2014016109110512
