#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1749296831721568768,1.5600848649262287,-4.13213340183221,0.24662659120867048,0.738757595118905,-0.04540168772112262,0.06965056736493715,0.6688233704588586
1749296831771989248,1.5614947640616235,-4.1230936415127974,0.24420868662088502,0.7389632259754833,-0.045752853707988844,0.07035497658733472,0.6684984699330865
1749296831945004800,1.5631364126607186,-4.112975836929933,0.2415938182570061,0.7391471054933492,-0.046374079323429754,0.07085206870422345,0.6681998096138908
1749296832000040192,1.5645149243551328,-4.103225172758537,0.24015651628140988,0.739641810891944,-0.04691934859023623,0.07138223228786039,0.6675575954342488
1749296832172912384,1.5657970948805313,-4.093527658657651,0.2387086594215524,0.7407647309365132,-0.046889451191171536,0.072160755004895,0.6662295536860171
1749296832226284032,1.5669927893593925,-4.083552517355527,0.23821510429359627,0.7429550928478746,-0.04579666303986162,0.07385579714324536,0.6636759125462934
1749296832406296832,1.56902360997384,-4.074113268110355,0.23746074206882684,0.7456188598161196,-0.04623985148020561,0.07397439913263278,0.6606377072908904
1749296832463691264,1.5710745500171703,-4.064768151456909,0.23692468342687967,0.7489059713438373,-0.04650054874230397,0.0741163649301073,0.656874652808095
1749296832637903104,1.5731128087546766,-4.0554964567616505,0.23693463520064073,0.7527336612177935,-0.04632345769209761,0.07452843432118193,0.6524505230396689
1749296832693006592,1.5758260550000243,-4.047027590666485,0.23537103683977945,0.7565727500867239,-0.04777459913920597,0.07328485954191666,0.648031319355185
1749296832864312832,1.578223794631961,-4.038779026409494,0.2340484916390646,0.7605593341038107,-0.049087761602777315,0.0720762828076532,0.6433854990789177
1749296832917521152,1.5800006210805262,-4.030439191506886,0.23319672729228502,0.7638224119772792,-0.04940012224812663,0.07163116754838235,0.6395341482037826
1749296833089298688,1.5820101154547204,-4.021613506541945,0.23262139122852732,0.7654153714167129,-0.05012492796060343,0.06989507688349329,0.6377628705274478
1749296833143055872,1.5836136818977748,-4.012119527832575,0.2316240487692518,0.7658398353601011,-0.050328921139223284,0.06797790506004861,0.6374443902774748
1749296833312516352,1.5850227311859442,-4.002955838196143,0.23015558218144294,0.7659779133493806,-0.05013890739872323,0.06617228482304328,0.6374834546457568
1749296833367285504,1.5865702987217647,-3.9929479781600996,0.22815165880516108,0.7661318883748635,-0.04952463336930548,0.064389186194525,0.6375290369904797
1749296833540869120,1.5883759235951884,-3.9832987613161226,0.2262884341867757,0.7663079081255473,-0.04808789322237296,0.0636348695409655,0.6375032139904753
1749296833595709184,1.5906009923228535,-3.9740907742987726,0.22451677035543804,0.7666668756709563,-0.047107574436911895,0.06291088459776699,0.6372166027174212
1749296833769496832,1.5931654110306628,-3.9651831845514045,0.22288049472544103,0.7673128796320816,-0.04725627440606444,0.061411311425962706,0.6365739863589505
1749296833824538880,1.5958271239644146,-3.9565032034018186,0.22140596960943748,0.7680493441262715,-0.048178506228563664,0.05912752180394534,0.6358325036439335
1749296833997809408,1.5981062504153476,-3.9478105943607567,0.22113949854786608,0.7685172092987105,-0.048708831721982405,0.056869946226870166,0.6354325754477456
1749296834049518592,1.5993895441930532,-3.938818637354583,0.2214171920692909,0.7691065096165324,-0.04656094478589273,0.056621647820180025,0.6349025470765158
1749296834220108032,1.6004877761137766,-3.9301868612736555,0.22094170648065647,0.7701096453366607,-0.043358339095063717,0.05746296140380797,0.6338368848978928
1749296834274171648,1.6021878698680831,-3.922271013580472,0.21973935284483792,0.7713299027192569,-0.0410129853099782,0.05799245716421389,0.6324594778474917
1749296834445384704,1.6046775068866546,-3.9144928373011454,0.2198817085737934,0.7725884140111209,-0.03942331037021194,0.058537401839985265,0.6309725174055197
1749296834499540736,1.6079374873901675,-3.906297061532644,0.21994615361725156,0.7734714369654582,-0.03898269003036718,0.05818672876268263,0.6299496731267373
1749296834673784832,1.6112116634993856,-3.8977586275681606,0.21954393351935098,0.774054595708024,-0.038687953320979934,0.05783173400863924,0.6292838911593676
1749296834726627328,1.6141530143228433,-3.888990112409087,0.21814680140381348,0.7744352584994483,-0.03790870372145845,0.05789093150434556,0.6288573770137476
1749296834895642112,1.6167500243792152,-3.879900260375268,0.2159580682808211,0.774636839158791,-0.03673724979704431,0.058196796458521105,0.6286503597210397
1749296834944730112,1.6190072036510075,-3.8709974932848263,0.21392024409684218,0.7745687082438231,-0.0358683381341595,0.058068366743601836,0.6287963448627226
1749296835111037184,1.6213755953420135,-3.8606085087895243,0.21188699784944554,0.7744996432151009,-0.03500798330300658,0.05752258877621573,0.6289800438370204
1749296835163999232,1.623468447790248,-3.851258890241624,0.2101479708617937,0.7746800048588983,-0.033761749707629476,0.05738082385115127,0.6288389900305641
1749296835333191936,1.6259569049748612,-3.8419812110090996,0.20851121166991327,0.7752633838479235,-0.032597467074873744,0.05711467281230128,0.6282053843724309
